* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
10:27:0/n411.89969	822.710064935
412.034081569	259.38262987
412.168469014	262.119967532
412.302852336	803.010551948
412.437231534	825.179545455
412.571606608	827.124350649
412.705977556	827.307305195
412.840344378	827.209902597
412.974707075	827.516071429
413.109065644	827.382792208
413.243420087	813.813311688
413.377770401	1053.39512987
413.512116588	705.072077922
413.646458646	806.206331169
413.780796574	826.233928571
413.915130373	827.3625
414.049460041	827.828246753
414.183785578	827.776948052
414.318106984	827.872402597
414.452424259	828.03961039
414.5867374	814.443019481
414.721046409	1053.76493506
414.855351284	705.745616883
414.989652026	806.629220779
415.123948633	826.887662338
415.258241105	828.416071429
415.392529441	828.531006494
415.526813641	828.236850649
415.661093705	828.721428571
415.795369632	828.567532468
415.929641421	814.901461039
416.063909071	1054.45243506
416.198172584	706.393344156
416.332431957	807.055681818
416.46668719	827.491720779
416.600938283	828.925
416.735185236	829.308116883
416.869428047	829.041558442
417.003666716	829.273376623
417.137901243	829.174675325
417.272131628	815.396753247
417.406357869	1055.09837662
417.540579966	707.119642857
417.674797919	807.768019481
417.809011726	827.895941558
417.943221389	829.393506494
418.077426905	829.730681818
418.211628275	829.546103896
418.345825499	829.782792208
418.480018574	829.790746753
418.614207502	815.983279221
418.748392281	1055.42564935
418.882572911	707.73474026
419.016749391	808.324350649
419.150921722	828.241071429
419.285089901	829.747402597
419.41925393	830.13961039
419.553413807	829.856493506
419.687569532	830.137012987
419.821721104	830.063961039
419.955868523	816.349512987
420.090011788	1055.84496753
420.224150899	708.041558442
420.358285855	808.522402597
420.492416656	828.467694805
420.626543301	830.20275974
420.760665789	830.432305195
420.894784121	830.192045455
421.028898296	830.367207792
421.163008312	829.978896104
421.29711417	816.56038961
421.43121587	1055.84480519
421.565313409	708.182467532
421.699406789	808.695454545
421.833496008	828.744805195
421.967581067	830.151785714
422.101661964	830.658116883
422.235738698	830.213636364
422.36981127	830.430681818
422.50387968	830.118181818
422.637943925	816.639935065
422.772004006	1055.88831169
422.906059923	708.328733766
423.040111674	808.814772727
423.17415926	828.916071429
423.30820268	830.061363636
423.442241933	830.559902597
423.576277018	830.348701299
423.710307936	830.512987013
423.844334686	829.940097403
423.978357266	816.489935065
424.112375678	1055.84155844
424.246389919	708.520616883
424.380399991	808.804707792
424.514405891	828.821428571
424.64840762	830.0125
424.782405177	830.381655844
424.916398561	830.425162338
425.050387773	830.624837662
425.184372811	830.178896104
425.318353675	816.692207792
425.452330364	1055.86298701
425.586302879	708.273538961
425.720271218	808.812662338
425.854235381	828.906493506
425.988195367	829.978896104
426.122151176	830.668668831
426.256102807	829.938961039
426.39005026	830.452597403
426.523993535	830.306818182
426.65793263	816.336688312
426.791867546	1055.91201299
426.925798281	708.236525974
427.059724836	808.615746753
427.193647209	828.773538961
427.327565401	829.951461039
427.46147941	830.554545455
427.595389236	830.376623377
427.729294879	830.518181818
427.863196338	830.324675325
427.997093613	816.578409091
428.130986702	1055.73100649
428.264875607	708.294318182
428.398760325	808.541396104
428.532640857	828.52711039
428.666517201	830.298376623
428.800389359	830.228409091
428.934257328	830.257305195
429.068121108	830.397727273
429.2019807	830.155519481
429.335836102	816.325
429.469687314	1055.65584416
429.603534335	708.36038961
429.737377165	808.695454545
429.871215803	828.640746753
430.005050249	830.069318182
430.138880503	830.395292208
430.272706563	830.221266234
430.406528429	830.548051948
430.540346101	830.165584416
430.674159578	816.47224026
430.80796886	1055.56883117
430.941773946	708.349837662
431.075574836	808.483441558
431.209371529	828.513798701
431.343164024	829.814448052
431.476952321	830.295292208
431.61073642	830.141558442
431.74451632	830.268019481
431.878292021	830.191883117
432.012063522	816.531818182
432.145830822	1055.49577922
432.27959392	708.212175325
432.413352818	808.618181818
432.547107513	828.498863636
432.680858006	830.110064935
432.814604295	830.378896104
432.948346381	830.092045455
433.082084263	830.065909091
433.21581794	830.121915584
433.349547412	816.379220779
433.483272678	1055.62077922
433.616993738	708.040746753
433.750710591	808.506493506
433.884423237	828.386201299
434.018131675	829.896915584
434.151835904	830.276461039
434.285535925	829.995941558
434.419231736	830.022077922
434.552923338	829.939448052
434.686610729	816.081493506
434.820293909	1055.22824675
434.953972878	708.312175325
435.087647635	808.04025974
435.221318179	828.156331169
435.35498451	829.744805195
435.488646628	830.006006494
435.622304532	829.718344156
435.755958221	830.345616883
435.889607695	829.741558442
436.023252953	816.266233766
436.156893996	1055.09220779
436.290530821	707.946428571
436.42416343	808.21525974
436.557791821	828.307142857
436.691415993	829.594155844
436.825035947	829.930032468
436.958651682	829.512175325
437.092263197	829.881006494
437.225870491	829.612175325
437.359473565	815.973538961
437.493072417	1055.05649351
437.626667048	707.75974026
437.760257456	807.862337662
437.893843641	828.01525974
438.027425603	829.508279221
438.161003341	829.746915584
438.294576855	829.592694805
438.428146143	829.485551948
438.561711206	829.136363636
438.695272043	815.605194805
438.828828654	1054.78603896
438.962381037	707.721590909
439.095929193	807.93538961
439.229473121	827.949675325
439.36301282	829.195779221
439.49654829	829.658928571
439.630079531	829.170779221
439.763606541	829.273701299
439.897129321	829.221590909
440.030647869	815.397564935
440.164162186	1054.70487013
440.29767227	707.398701299
440.431178122	807.334902597
440.56467974	827.483116883
440.698177124	828.847402597
440.831670275	829.213636364
440.96515919	828.892694805
441.09864387	829.221266234
441.232124314	829.021428571
441.365600522	815.292207792
441.499072492	1054.27727273
441.632540226	707.081980519
441.766003721	807.244967532
441.899462978	827.299025974
442.032917996	828.812662338
442.166368774	828.888798701
442.299815312	828.669480519
442.43325761	828.922727273
442.566695667	828.56737013
442.700129482	814.842857143
442.833559054	1053.88766234
442.966984385	706.840422078
443.100405472	807.017045455
443.233822315	827.061363636
443.367234914	828.227922078
443.500643269	828.836363636
443.634047378	828.532305195
443.767447241	828.771428571
443.900842858	828.410714286
444.034234229	814.969642857
444.167621351	1053.79967532
444.301004227	706.495779221
444.434382853	806.957792208
444.567757231	826.683441558
444.70112736	828.056655844
444.834493238	828.433766234
444.967854866	828.101461039
445.101212243	828.213311688
445.234565369	828.221103896
445.367914243	814.462662338
445.501258864	1053.48457792
445.634599232	706.293181818
445.767935346	806.478571429
445.901267207	826.628733766
446.034594812	827.904545455
446.167918163	828.204220779
446.301237258	828.021103896
446.434552097	827.848701299
446.567862679	827.913149351
446.701169004	814.093993506
446.834471071	1053.34107143
446.96776888	706.206655844
447.10106243	806.396266234
447.234351721	826.233603896
447.367636752	827.481331169
447.500917523	827.946590909
447.634194033	827.603733766
447.767466281	827.849512987
447.900734268	827.808441558
448.033997992	814.188474026
448.167257454	1053.35275974
448.300512652	705.661201299
448.433763585	806.167207792
448.567010255	826.205681818
448.700252659	827.622402597
448.833490798	827.924837662
448.966724671	827.606655844
449.099954277	827.762337662
449.233179616	827.563798701
449.366400688	813.862824675
449.499617491	1052.83668831
449.632830026	705.822077922
449.766038292	805.868506494
449.899242288	826.295616883
450.032442014	827.280194805
450.165637469	827.476785714
450.298828652	827.38262987
450.432015564	827.538311688
450.565198204	826.969805195
450.698376571	813.475487013
450.831550665	1052.37564935
450.964720484	705.647727273
451.09788603	805.676136364
451.2310473	825.67224026
451.364204295	826.94512987
451.497357014	827.360064935
451.630505457	827.041558442
451.763649623	827.173051948
451.896789511	827.050974026
452.029925121	813.432142857
452.163056453	1052.37840909
452.296183505	705.208766234
452.429306278	805.379383117
452.562424771	825.30974026
452.695538984	826.643993506
452.828648915	826.859253247
452.961754565	826.838149351
453.094855932	826.926461039
453.227953017	826.858441558
453.361045818	813.09788961
453.494134336	1052.30373377
453.62721857	705.198051948
453.760298519	805.193019481
453.893374182	824.996753247
454.02644556	826.52224026
454.159512651	826.950649351
454.292575456	826.67012987
454.425633973	826.924675325
454.558688202	826.505681818
454.691738143	812.917857143
454.824783795	1051.91314935
454.957825157	704.906655844
455.09086223	805.048214286
455.223895012	824.9875
455.356923503	826.129220779
455.489947703	826.558279221
455.62296761	826.233603896
455.755983225	826.603733766
455.888994547	826.431655844
456.022001575	812.571915584
456.155004309	1051.72532468
456.288002748	704.752922078
456.420996893	804.749188312
456.553986741	824.622727273
456.686972294	826.185876623
456.819953549	826.299025974
456.952930508	826.055519481
457.085903168	826.215584416
457.218871531	826.2625
457.351835594	812.684577922
457.484795358	1051.60113636
457.617750823	704.366071429
457.750701987	804.629383117
457.88364885	824.626298701
458.016591411	825.934577922
458.149529671	826.157792208
458.282463629	826.334902597
458.415393283	826.175162338
458.548318634	826.047402597
458.681239681	812.395941558
458.814156423	1051.07224026
458.94706886	704.348538961
459.079976992	804.315909091
459.212880818	824.234902597
459.345780337	825.725
459.478675549	826.065422078
459.611566453	825.893181818
459.744453049	825.954220779
459.877335336	825.815746753
460.010213314	812.162175325
460.143086983	1051.18068182
460.275956341	703.919967532
460.408821389	804.368344156
460.541682125	824.335227273
460.674538549	825.693993506
460.807390661	825.922564935
460.94023846	825.72288961
461.073081946	825.910064935
461.205921118	825.656980519
461.338755976	812.075649351
461.471586518	1051.28425325
461.604412745	704.205032468
461.737234657	804.382305195
461.870052251	824.268668831
462.002865529	825.349025974
462.135674489	825.7625
462.268479131	825.706655844
462.401279455	825.829220779
462.534075459	825.478733766
462.666867144	812.046428571
462.799654509	1050.84301948
462.932437553	704.01461039
463.065216276	804.260227273
463.197990677	824.256006494
463.330760756	825.390422078
463.463526513	825.73474026
463.596287946	825.525162338
463.729045055	825.857305195
463.86179784	825.587824675
463.9945463	812.131168831
464.127290435	1050.78814935
464.260030244	703.962012987
464.392765727	804.32775974
464.525496882	823.982954545
464.658223711	825.323376623
464.790946211	825.74788961
464.923664383	825.360876623
465.056378226	825.725811688
465.18908774	825.394318182
465.321792923	811.969318182
465.454493776	1050.7099026
465.587190298	704.011850649
465.719882489	804.056493506
465.852570347	823.80275974
465.985253873	825.469155844
466.117933065	825.416558442
466.250607924	825.32224026
466.383278449	825.603409091
466.515944639	825.556168831
466.648606494	811.843181818
466.781264013	1050.84431818
466.913917196	703.664935065
467.046566042	804.132142857
467.179210551	823.770454545
467.311850722	825.428733766
467.444486555	825.848376623
467.577118049	825.248051948
467.709745203	825.860714286
467.842368018	825.520779221
467.974986492	811.917694805
468.107600625	1050.69967532
468.240210417	703.925324675
468.372815867	804.305194805
468.505416975	823.798538961
468.638013739	825.165422078
468.77060616	825.536363636
468.903194237	825.51461039
469.035777969	825.698214286
469.168357356	825.53538961
469.300932398	811.854545455
469.433503093	1050.61136364
469.566069442	703.966883117
469.698631444	804.076948052
469.831189098	823.790422078
469.963742403	825.376136364
470.09629136	825.782142857
470.228835968	825.628246753
470.361376226	825.656655844
470.493912134	825.640422078
470.626443691	811.943831169
470.758970896	1050.73003247
470.89149375	704.254058442
471.024012251	803.966558442
471.1565264	824.110714286
471.289036195	825.25762987
471.421541636	825.357954545
471.554042723	825.603409091
471.686539455	825.842207792
471.819031831	825.511525974
471.951519851	812.007792208
472.084003515	1050.78538961
472.216482822	704.107792208
472.348957771	804.107305195
472.481428362	824.099837662
472.613894594	825.352435065
472.746356468	825.766558442
472.878813981	825.533603896
473.011267135	825.867045455
473.143715928	825.69788961
473.276160359	812.105357143
473.408600429	1050.66282468
473.541036137	704.093181818
473.673467482	804.189935065
473.805894463	824.148214286
473.938317081	825.21038961
474.070735334	825.709090909
474.203149223	825.591071429
474.335558746	825.701461039
474.467963904	825.747077922
474.600364695	812.054707792
474.732761119	1050.83165584
474.865153175	704.499350649
474.997540864	804.505844156
475.129924184	824.194155844
475.262303135	825.748863636
475.394677717	826.121915584
475.527047928	825.881006494
475.659413769	825.894642857
475.791775239	825.911525974
475.924132338	812.283928571
476.056485064	1050.90211039
476.188833417	704.356655844
476.321177398	804.482792208
476.453517004	824.34237013
476.585852237	825.85974026
476.718183095	826.084415584
476.850509577	825.627597403
476.982831684	826.006168831
477.115149414	825.67224026
477.247462768	812.175
477.379771744	1051.05795455
477.512076343	704.601136364
477.644376563	804.519318182
477.776672404	824.450649351
477.908963866	825.644318182
478.041250948	826.331655844
478.173533649	826.035551948
478.30581197	826.350487013
478.438085909	825.848051948
478.570355466	812.549188312
478.70262064	1051.12224026
478.834881432	704.682142857
478.96713784	804.457305195
479.099389864	824.451948052
479.231637503	825.866396104
479.363880757	826.21737013
479.496119625	826.144805195
479.628354108	826.154707792
479.760584203	826.168668831
479.892809912	812.330681818
480.025031232	1051.35081169
480.157248165	704.708766234
480.289460708	804.627922078
480.421668863	824.715746753
480.553872627	825.764448052
480.686072001	826.204545455
480.818266985	826.252597403
480.950457577	826.365422078
481.082643777	826.179383117
481.214825585	812.593506494
481.347003	1051.18311688
481.479176021	704.731331169
481.611344648	804.722077922
481.743508881	824.617694805
481.875668719	826.130519481
482.007824162	826.566233766
482.139975208	826.278733766
482.272121858	826.472077922
482.40426411	826.399675325
482.536401965	812.876461039
482.668535422	1051.32159091
482.800664481	704.891720779
482.93278914	804.810551948
483.064909399	824.657467532
483.197025259	826.121103896
483.329136717	826.425649351
483.461243775	826.411201299
483.59334643	826.781006494
483.725444683	826.593019481
483.857538534	813.049350649
483.989627981	1051.52191558
484.121713024	705.070779221
484.253793663	804.921590909
484.385869897	824.927597403
484.517941726	826.437662338
484.650009149	826.396266234
484.782072165	826.638311688
484.914130774	826.819967532
485.046184976	826.645779221
485.17823477	813.026785714
485.310280155	1051.72857143
485.442321131	705.640746753
485.574357698	805.276785714
485.706389855	825.15974026
485.838417601	826.655681818
485.970440935	826.888636364
486.102459859	826.869155844
486.23447437	827.027922078
486.366484468	826.72987013
486.498490153	813.116071429
486.630491425	1051.77159091
486.762488282	705.442207792
486.894480725	805.491233766
487.026468752	825.430519481
487.158452363	826.62711039
487.290431558	827.26038961
487.422406336	826.831655844
487.554376697	827.186525974
487.68634264	826.759253247
487.818304165	813.353409091
487.95026127	1051.74594156
488.082213956	705.714285714
488.214162223	805.569318182
488.346106068	825.356493506
488.478045493	826.837662338
488.609980496	827.172402597
488.741911078	826.90974026
488.873837236	827.222564935
489.005758972	827.021103896
489.137676284	813.337337662
489.269589171	1052.05097403
489.401497634	705.782792208
489.533401672	805.714772727
489.665301285	825.578409091
489.797196471	827.044318182
489.92908723	827.499837662
490.060973562	827.114123377
490.192855467	827.535551948
490.324732943	827.173863636
490.45660599	813.525487013
490.588474608	1052.06282468
490.720338796	705.748863636
490.852198554	805.587662338
490.984053881	825.793019481
491.115904776	827.028246753
491.24775124	827.416558442
491.379593271	827.282142857
491.511430869	827.438149351
491.643264034	827.401136364
491.775092764	813.694318182
491.906917061	1052.35064935
492.038736922	706.119318182
492.170552347	805.928409091
492.302363337	825.882305195
492.434169889	826.834253247
492.565972005	827.324512987
492.697769683	827.0875
492.829562923	827.244967532
492.961351724	827.040097403
493.093136086	813.79025974
493.224916009	1052.2663961
493.356691491	706.143344156
493.488462532	806.039285714
493.620229132	825.708928571
493.75199129	827.179545455
493.883749006	827.415097403
494.015502279	827.438636364
494.147251109	827.508279221
494.278995495	827.348863636
494.410735436	813.653733766
494.542470933	1052.46850649
494.674201984	706.383928571
494.805928589	806.243668831
494.937650747	825.98538961
495.069368459	827.299512987
