13:41:27.109832	-1	-1	-1	-1	-1	
13:41:27.111622	-1	-1	-1	-1	-1	
13:41:27.120983	-1	-1	-1	-1	-1	
13:41:27.122911	-1	-1	-1	-1	-1	
13:41:27.129527	-1	-1	-1	-1	-1	
13:41:27.131370	-1	-1	-1	-1	-1	
13:41:27.133161	-1	-1	-1	-1	-1	
13:41:27.135013	-1	-1	-1	-1	-1	
13:41:27.136626	-1	-1	-1	-1	-1	
13:41:27.140411	-1	-1	-1	-1	-1	
13:41:27.142153	-1	-1	-1	-1	-1	
13:41:27.151309	-1	-1	-1	-1	-1	
13:41:27.153039	-1	-1	-1	-1	-1	
13:41:27.159694	-1	-1	-1	-1	-1	
13:41:27.161522	-1	-1	-1	-1	-1	
13:41:27.163303	-1	-1	-1	-1	-1	
13:41:27.165189	-1	-1	-1	-1	-1	
13:41:27.170420	-1	-1	-1	-1	-1	
13:41:27.172627	-1	-1	-1	-1	-1	
13:41:27.181068	-1	-1	-1	-1	-1	
13:41:27.182805	-1	-1	-1	-1	-1	
13:41:27.193567	-1	-1	-1	-1	-1	
13:41:27.195582	-1	-1	-1	-1	-1	
13:41:27.197619	-1	-1	-1	-1	-1	
13:41:27.201017	-1	-1	-1	-1	-1	
13:41:27.203196	-1	-1	-1	-1	-1	
13:41:27.211785	-1	-1	-1	-1	-1	
13:41:27.218525	-1	-1	-1	-1	-1	
13:41:27.220449	-1	-1	-1	-1	-1	
13:41:27.222306	-1	-1	-1	-1	-1	
13:41:27.224277	-1	-1	-1	-1	-1	
13:41:27.226157	-1	-1	-1	-1	-1	
13:41:27.227920	-1	-1	-1	-1	-1	
13:41:27.231877	-1	-1	-1	-1	-1	
13:41:27.234130	-1	-1	-1	-1	-1	
13:41:27.242601	-1	-1	-1	-1	-1	
13:41:27.249351	-1	-1	-1	-1	-1	
13:41:27.251268	-1	-1	-1	-1	-1	
13:41:27.253129	-1	-1	-1	-1	-1	
13:41:27.255035	-1	-1	-1	-1	-1	
13:41:27.256575	-1	-1	-1	-1	-1	
13:41:27.258177	-1	-1	-1	-1	-1	
13:41:27.261821	-1	-1	-1	-1	-1	
13:41:27.263925	-1	-1	-1	-1	-1	
13:41:27.273030	-1	-1	-1	-1	-1	
13:41:27.274867	-1	-1	-1	-1	-1	
13:41:27.276410	-1	-1	-1	-1	-1	
13:41:27.277886	-1	-1	-1	-1	-1	
13:41:27.279351	-1	-1	-1	-1	-1	
13:41:27.280823	-1	-1	-1	-1	-1	
13:41:27.282364	-1	-1	-1	-1	-1	
13:41:27.287120	-1	-1	-1	-1	-1	
13:41:27.288888	-1	-1	-1	-1	-1	
13:41:27.295980	-1	-1	-1	-1	-1	
13:41:27.298408	-1	-1	-1	-1	-1	
13:41:27.300918	-1	-1	-1	-1	-1	
13:41:27.307503	-1	-1	-1	-1	-1	
13:41:27.310806	-1	-1	-1	-1	-1	
13:41:27.312400	-1	-1	-1	-1	-1	
13:41:27.314059	-1	-1	-1	-1	-1	
13:41:27.321428	-1	-1	-1	-1	-1	
13:41:27.324006	-1	-1	-1	-1	-1	
13:41:27.326523	-1	-1	-1	-1	-1	
13:41:27.333069	-1	-1	-1	-1	-1	
13:41:27.336304	-1	-1	-1	-1	-1	
13:41:27.337913	-1	-1	-1	-1	-1	
13:41:27.339416	-1	-1	-1	-1	-1	
13:41:27.341000	-1	-1	-1	-1	-1	
13:41:27.347874	-1	-1	-1	-1	-1	
13:41:27.349834	-1	-1	-1	-1	-1	
13:41:27.353730	-1	-1	-1	-1	-1	
13:41:27.355630	-1	-1	-1	-1	-1	
13:41:27.364800	-1	-1	-1	-1	-1	
13:41:27.366548	-1	-1	-1	-1	-1	
13:41:27.372957	-1	-1	-1	-1	-1	
13:41:27.375053	-1	-1	-1	-1	-1	
13:41:27.376934	-1	-1	-1	-1	-1	
13:41:27.378649	-1	-1	-1	-1	-1	
13:41:27.380296	-1	-1	-1	-1	-1	
13:41:27.384055	-1	-1	-1	-1	-1	
13:41:27.386242	-1	-1	-1	-1	-1	
13:41:27.394871	-1	-1	-1	-1	-1	
13:41:27.396635	-1	-1	-1	-1	-1	
13:41:27.403052	-1	-1	-1	-1	-1	
13:41:27.405074	-1	-1	-1	-1	-1	
13:41:27.406972	-1	-1	-1	-1	-1	
13:41:27.408759	-1	-1	-1	-1	-1	
13:41:27.410655	-1	-1	-1	-1	-1	
13:41:27.414969	-1	-1	-1	-1	-1	
13:41:27.416976	-1	-1	-1	-1	-1	
13:41:27.427669	-1	-1	-1	-1	-1	
13:41:27.435214	-1	-1	-1	-1	-1	
13:41:27.437391	-1	-1	-1	-1	-1	
13:41:27.439477	-1	-1	-1	-1	-1	
13:41:27.442368	-1	-1	-1	-1	-1	
13:41:27.444943	-1	-1	-1	-1	-1	
13:41:27.447001	-1	-1	-1	-1	-1	
13:41:27.457411	-1	-1	-1	-1	-1	
13:41:27.465000	-1	-1	-1	-1	-1	
13:41:27.467182	-1	-1	-1	-1	-1	
13:41:27.469067	-1	-1	-1	-1	-1	
13:41:27.470777	-1	-1	-1	-1	-1	
13:41:27.472404	-1	-1	-1	-1	-1	
13:41:27.476104	-1	-1	-1	-1	-1	
13:41:27.478240	-1	-1	-1	-1	-1	
13:41:27.486996	-1	-1	-1	-1	-1	
13:41:27.488740	-1	-1	-1	-1	-1	
13:41:27.495309	-1	-1	-1	-1	-1	
13:41:27.497251	-1	-1	-1	-1	-1	
13:41:27.499123	-1	-1	-1	-1	-1	
13:41:27.500843	-1	-1	-1	-1	-1	
13:41:27.502501	-1	-1	-1	-1	-1	
13:41:27.506347	-1	-1	-1	-1	-1	
13:41:27.508177	-1	-1	-1	-1	-1	
13:41:27.517526	-1	-1	-1	-1	-1	
13:41:27.519240	-1	-1	-1	-1	-1	
13:41:27.526020	-1	-1	-1	-1	-1	
13:41:27.527945	-1	-1	-1	-1	-1	
13:41:27.529819	-1	-1	-1	-1	-1	
13:41:27.531515	-1	-1	-1	-1	-1	
13:41:27.533171	-1	-1	-1	-1	-1	
13:41:27.536894	-1	-1	-1	-1	-1	
13:41:27.538867	-1	-1	-1	-1	-1	
13:41:27.547712	-1	-1	-1	-1	-1	
13:41:27.549480	-1	-1	-1	-1	-1	
13:41:27.555989	-1	-1	-1	-1	-1	
13:41:27.557982	-1	-1	-1	-1	-1	
13:41:27.559855	-1	-1	-1	-1	-1	
13:41:27.561585	-1	-1	-1	-1	-1	
13:41:27.563235	-1	-1	-1	-1	-1	
13:41:27.566925	-1	-1	-1	-1	-1	
13:41:27.568901	-1	-1	-1	-1	-1	
13:41:27.577809	-1	-1	-1	-1	-1	
13:41:27.579574	-1	-1	-1	-1	-1	
13:41:27.586102	-1	-1	-1	-1	-1	
13:41:27.588033	-1	-1	-1	-1	-1	
13:41:27.589875	-1	-1	-1	-1	-1	
13:41:27.591643	-1	-1	-1	-1	-1	
13:41:27.593297	-1	-1	-1	-1	-1	
13:41:27.596997	-1	-1	-1	-1	-1	
13:41:27.598995	-1	-1	-1	-1	-1	
13:41:27.607818	-1	-1	-1	-1	-1	
13:41:27.609579	-1	-1	-1	-1	-1	
13:41:27.616131	-1	-1	-1	-1	-1	
13:41:27.618055	-1	-1	-1	-1	-1	
13:41:27.619932	-1	-1	-1	-1	-1	
13:41:27.621714	-1	-1	-1	-1	-1	
13:41:27.623349	-1	-1	-1	-1	-1	
13:41:27.627054	-1	-1	-1	-1	-1	
13:41:27.629012	-1	-1	-1	-1	-1	
13:41:27.637905	-1	-1	-1	-1	-1	
13:41:27.639669	-1	-1	-1	-1	-1	
13:41:27.646205	-1	-1	-1	-1	-1	
13:41:27.648133	-1	-1	-1	-1	-1	
13:41:27.649995	-1	-1	-1	-1	-1	
13:41:27.651764	-1	-1	-1	-1	-1	
13:41:27.653568	-1	-1	-1	-1	-1	
13:41:27.657132	-1	-1	-1	-1	-1	
13:41:27.659114	-1	-1	-1	-1	-1	
13:41:27.667938	-1	-1	-1	-1	-1	
13:41:27.669712	-1	-1	-1	-1	-1	
13:41:27.676202	-1	-1	-1	-1	-1	
13:41:27.678110	-1	-1	-1	-1	-1	
13:41:27.679988	-1	-1	-1	-1	-1	
13:41:27.681756	-1	-1	-1	-1	-1	
13:41:27.683540	-1	-1	-1	-1	-1	
13:41:27.687145	-1	-1	-1	-1	-1	
13:41:27.689139	-1	-1	-1	-1	-1	
13:41:27.697967	-1	-1	-1	-1	-1	
13:41:27.699724	-1	-1	-1	-1	-1	
13:41:27.706251	-1	-1	-1	-1	-1	
13:41:27.708154	-1	-1	-1	-1	-1	
13:41:27.710036	-1	-1	-1	-1	-1	
13:41:27.711767	-1	-1	-1	-1	-1	
13:41:27.713542	-1	-1	-1	-1	-1	
13:41:27.717197	-1	-1	-1	-1	-1	
13:41:27.719092	-1	-1	-1	-1	-1	
13:41:27.728169	-1	-1	-1	-1	-1	
13:41:27.729927	-1	-1	-1	-1	-1	
13:41:27.736441	-1	-1	-1	-1	-1	
13:41:27.738364	-1	-1	-1	-1	-1	
13:41:27.740222	-1	-1	-1	-1	-1	
13:41:27.741991	-1	-1	-1	-1	-1	
13:41:27.743772	-1	-1	-1	-1	-1	
13:41:27.747384	-1	-1	-1	-1	-1	
13:41:27.749381	-1	-1	-1	-1	-1	
13:41:27.758171	-1	-1	-1	-1	-1	
13:41:27.759928	-1	-1	-1	-1	-1	
13:41:27.766475	-1	-1	-1	-1	-1	
13:41:27.768398	-1	-1	-1	-1	-1	
13:41:27.770266	-1	-1	-1	-1	-1	
13:41:27.772044	-1	-1	-1	-1	-1	
13:41:27.773847	-1	-1	-1	-1	-1	
13:41:27.777469	-1	-1	-1	-1	-1	
13:41:27.779439	-1	-1	-1	-1	-1	
13:41:27.785886	-1	-1	-1	-1	-1	
13:41:27.791097	-1	-1	-1	-1	-1	
13:41:27.792752	-1	-1	-1	-1	-1	
13:41:27.800059	-1	-1	-1	-1	-1	
13:41:27.801977	-1	-1	-1	-1	-1	
13:41:27.804215	-1	-1	-1	-1	-1	
13:41:27.807712	-1	-1	-1	-1	-1	
13:41:27.809510	-1	-1	-1	-1	-1	
13:41:27.818796	-1	-1	-1	-1	-1	
13:41:27.820426	-1	-1	-1	-1	-1	
13:41:27.821933	-1	-1	-1	-1	-1	
13:41:27.823531	-1	-1	-1	-1	-1	
13:41:27.825142	-1	-1	-1	-1	-1	
13:41:27.826986	-1	-1	-1	-1	-1	
13:41:27.833746	-1	-1	-1	-1	-1	
13:41:27.838001	-1	-1	-1	-1	-1	
13:41:27.839993	-1	-1	-1	-1	-1	
13:41:27.847036	-1	-1	-1	-1	-1	
13:41:27.850187	-1	-1	-1	-1	-1	
13:41:27.851847	-1	-1	-1	-1	-1	
13:41:27.858570	-1	-1	-1	-1	-1	
13:41:27.860477	-1	-1	-1	-1	-1	
13:41:27.862335	-1	-1	-1	-1	-1	
13:41:27.864313	-1	-1	-1	-1	-1	
13:41:27.868136	-1	-1	-1	-1	-1	
13:41:27.870160	-1	-1	-1	-1	-1	
13:41:27.878939	-1	-1	-1	-1	-1	
13:41:27.880743	-1	-1	-1	-1	-1	
13:41:27.887350	-1	-1	-1	-1	-1	
13:41:27.889294	-1	-1	-1	-1	-1	
13:41:27.891158	-1	-1	-1	-1	-1	
13:41:27.892927	-1	-1	-1	-1	-1	
13:41:27.894922	-1	-1	-1	-1	-1	
13:41:27.898274	-1	-1	-1	-1	-1	
13:41:27.900307	-1	-1	-1	-1	-1	
13:41:27.909120	-1	-1	-1	-1	-1	
13:41:27.910871	-1	-1	-1	-1	-1	
13:41:27.917480	-1	-1	-1	-1	-1	
13:41:27.919393	-1	-1	-1	-1	-1	
13:41:27.921253	-1	-1	-1	-1	-1	
13:41:27.923042	-1	-1	-1	-1	-1	
13:41:27.925005	-1	-1	-1	-1	-1	
13:41:27.928406	-1	-1	-1	-1	-1	
13:41:27.930447	-1	-1	-1	-1	-1	
13:41:27.939216	-1	-1	-1	-1	-1	
13:41:27.941000	-1	-1	-1	-1	-1	
13:41:27.947621	-1	-1	-1	-1	-1	
13:41:27.949565	-1	-1	-1	-1	-1	
13:41:27.951431	-1	-1	-1	-1	-1	
13:41:27.953163	-1	-1	-1	-1	-1	
13:41:27.955175	-1	-1	-1	-1	-1	
13:41:27.958528	-1	-1	-1	-1	-1	
13:41:27.960574	-1	-1	-1	-1	-1	
13:41:27.967318	-1	-1	-1	-1	-1	
13:41:27.970448	-1	-1	-1	-1	-1	
13:41:27.972124	-1	-1	-1	-1	-1	
13:41:27.978819	-1	-1	-1	-1	-1	
13:41:27.980728	-1	-1	-1	-1	-1	
13:41:27.982587	-1	-1	-1	-1	-1	
13:41:27.984596	-1	-1	-1	-1	-1	
13:41:27.988919	-1	-1	-1	-1	-1	
13:41:27.990944	-1	-1	-1	-1	-1	
13:41:27.999805	-1	-1	-1	-1	-1	
13:41:28.001603	-1	-1	-1	-1	-1	
13:41:28.008224	-1	-1	-1	-1	-1	
13:41:28.010157	-1	-1	-1	-1	-1	
13:41:28.012030	-1	-1	-1	-1	-1	
13:41:28.014049	-1	-1	-1	-1	-1	
13:41:28.016040	-1	-1	-1	-1	-1	
13:41:28.019589	-1	-1	-1	-1	-1	
13:41:28.022052	-1	-1	-1	-1	-1	
13:41:28.028905	-1	-1	-1	-1	-1	
13:41:28.032497	-1	-1	-1	-1	-1	
13:41:28.034520	-1	-1	-1	-1	-1	
13:41:28.036352	-1	-1	-1	-1	-1	
13:41:28.038145	-1	-1	-1	-1	-1	
13:41:28.039901	-1	-1	-1	-1	-1	
13:41:28.041651	-1	-1	-1	-1	-1	
13:41:28.043565	-1	-1	-1	-1	-1	
13:41:28.045414	-1	-1	-1	-1	-1	
13:41:28.049828	-1	-1	-1	-1	-1	
13:41:28.051753	-1	-1	-1	-1	-1	
13:41:28.059148	-1	-1	-1	-1	-1	
13:41:28.062483	-1	-1	-1	-1	-1	
13:41:28.068679	-1	-1	-1	-1	-1	
13:41:28.070630	-1	-1	-1	-1	-1	
13:41:28.072508	-1	-1	-1	-1	-1	
13:41:28.074409	-1	-1	-1	-1	-1	
13:41:28.076116	-1	-1	-1	-1	-1	
13:41:28.079670	-1	-1	-1	-1	-1	
13:41:28.081653	-1	-1	-1	-1	-1	
13:41:28.089295	-1	-1	-1	-1	-1	
13:41:28.092159	-1	-1	-1	-1	-1	
13:41:28.097677	-1	-1	-1	-1	-1	
13:41:28.099313	-1	-1	-1	-1	-1	
13:41:28.100830	-1	-1	-1	-1	-1	
13:41:28.102313	-1	-1	-1	-1	-1	
13:41:28.103943	-1	-1	-1	-1	-1	
13:41:28.105542	-1	-1	-1	-1	-1	
13:41:28.110039	-1	-1	-1	-1	-1	
13:41:28.117394	-1	-1	-1	-1	-1	
13:41:28.120622	-1	-1	-1	-1	-1	
13:41:28.126353	-1	-1	-1	-1	-1	
13:41:28.128221	-1	-1	-1	-1	-1	
13:41:28.130007	-1	-1	-1	-1	-1	
13:41:28.131812	-1	-1	-1	-1	-1	
13:41:28.133751	-1	-1	-1	-1	-1	
13:41:28.135638	-1	-1	-1	-1	-1	
13:41:28.140080	-1	-1	-1	-1	-1	
13:41:28.142400	-1	-1	-1	-1	-1	
13:41:28.149397	-1	-1	-1	-1	-1	
13:41:28.152942	-1	-1	-1	-1	-1	
13:41:28.154917	-1	-1	-1	-1	-1	
13:41:28.156710	-1	-1	-1	-1	-1	
13:41:28.158593	-1	-1	-1	-1	-1	
13:41:28.160205	-1	-1	-1	-1	-1	
13:41:28.161700	-1	-1	-1	-1	-1	
13:41:28.163197	-1	-1	-1	-1	-1	
13:41:28.164920	-1	-1	-1	-1	-1	
13:41:28.166606	-1	-1	-1	-1	-1	
13:41:28.170482	-1	-1	-1	-1	-1	
13:41:28.178220	-1	-1	-1	-1	-1	
13:41:28.181421	-1	-1	-1	-1	-1	
13:41:28.187063	-1	-1	-1	-1	-1	
13:41:28.188889	-1	-1	-1	-1	-1	
13:41:28.190683	-1	-1	-1	-1	-1	
13:41:28.192478	-1	-1	-1	-1	-1	
13:41:28.194399	-1	-1	-1	-1	-1	
13:41:28.196268	-1	-1	-1	-1	-1	
13:41:28.200780	-1	-1	-1	-1	-1	
13:41:28.203156	-1	-1	-1	-1	-1	
13:41:28.210114	-1	-1	-1	-1	-1	
13:41:28.213700	-1	-1	-1	-1	-1	
13:41:28.215607	-1	-1	-1	-1	-1	
13:41:28.217406	-1	-1	-1	-1	-1	
13:41:28.219211	-1	-1	-1	-1	-1	
13:41:28.220791	-1	-1	-1	-1	-1	
13:41:28.222280	-1	-1	-1	-1	-1	
13:41:28.224021	-1	-1	-1	-1	-1	
13:41:28.225705	-1	-1	-1	-1	-1	
13:41:28.227276	-1	-1	-1	-1	-1	
13:41:28.231180	-1	-1	-1	-1	-1	
13:41:28.238563	-1	-1	-1	-1	-1	
13:41:28.241737	-1	-1	-1	-1	-1	
13:41:28.247383	-1	-1	-1	-1	-1	
13:41:28.249106	-1	-1	-1	-1	-1	
13:41:28.250627	-1	-1	-1	-1	-1	
13:41:28.252120	-1	-1	-1	-1	-1	
13:41:28.253742	-1	-1	-1	-1	-1	
13:41:28.255339	-1	-1	-1	-1	-1	
13:41:28.262321	-1	-1	-1	-1	-1	
13:41:28.264855	-1	-1	-1	-1	-1	
13:41:28.267084	-1	-1	-1	-1	-1	
13:41:28.274588	-1	-1	-1	-1	-1	
13:41:28.278065	-1	-1	-1	-1	-1	
13:41:28.279921	-1	-1	-1	-1	-1	
13:41:28.281759	-1	-1	-1	-1	-1	
13:41:28.283716	-1	-1	-1	-1	-1	
13:41:28.285866	-1	-1	-1	-1	-1	
13:41:28.287991	-1	-1	-1	-1	-1	
13:41:28.290241	-1	-1	-1	-1	-1	
13:41:28.292872	-1	-1	-1	-1	-1	
13:41:28.295440	-1	-1	-1	-1	-1	
13:41:28.302290	-1	-1	-1	-1	-1	
13:41:28.305631	-1	-1	-1	-1	-1	
13:41:28.307208	-1	-1	-1	-1	-1	
13:41:28.308793	-1	-1	-1	-1	-1	
13:41:28.310334	-1	-1	-1	-1	-1	
13:41:28.318254	-1	-1	-1	-1	-1	
13:41:28.320343	-1	-1	-1	-1	-1	
13:41:28.324101	-1	-1	-1	-1	-1	
13:41:28.326758	-1	-1	-1	-1	-1	
13:41:28.333232	-1	-1	-1	-1	-1	
13:41:28.336895	-1	-1	-1	-1	-1	
13:41:28.338761	-1	-1	-1	-1	-1	
13:41:28.340522	-1	-1	-1	-1	-1	
13:41:28.342275	-1	-1	-1	-1	-1	
13:41:28.344180	-1	-1	-1	-1	-1	
13:41:28.346038	-1	-1	-1	-1	-1	
13:41:28.347824	-1	-1	-1	-1	-1	
13:41:28.349619	-1	-1	-1	-1	-1	
13:41:28.354259	-1	-1	-1	-1	-1	
13:41:28.356434	-1	-1	-1	-1	-1	
13:41:28.365831	-1	-1	-1	-1	-1	
13:41:28.367669	-1	-1	-1	-1	-1	
13:41:28.374258	-1	-1	-1	-1	-1	
13:41:28.376226	-1	-1	-1	-1	-1	
13:41:28.378165	-1	-1	-1	-1	-1	
13:41:28.379862	-1	-1	-1	-1	-1	
13:41:28.384295	-1	-1	-1	-1	-1	
13:41:28.386662	-1	-1	-1	-1	-1	
13:41:28.395262	-1	-1	-1	-1	-1	
13:41:28.397006	-1	-1	-1	-1	-1	
13:41:28.403587	-1	-1	-1	-1	-1	
13:41:28.405565	-1	-1	-1	-1	-1	
13:41:28.407435	-1	-1	-1	-1	-1	
13:41:28.409217	-1	-1	-1	-1	-1	
13:41:28.410883	-1	-1	-1	-1	-1	
13:41:28.414580	-1	-1	-1	-1	-1	
13:41:28.416510	-1	-1	-1	-1	-1	
13:41:28.425717	-1	-1	-1	-1	-1	
13:41:28.427491	-1	-1	-1	-1	-1	
13:41:28.434077	-1	-1	-1	-1	-1	
13:41:28.436085	-1	-1	-1	-1	-1	
13:41:28.437963	-1	-1	-1	-1	-1	
13:41:28.439766	-1	-1	-1	-1	-1	
13:41:28.441698	-1	-1	-1	-1	-1	
13:41:28.445391	-1	-1	-1	-1	-1	
13:41:28.448079	-1	-1	-1	-1	-1	
13:41:28.454106	-1	-1	-1	-1	-1	
13:41:28.458530	-1	-1	-1	-1	-1	
13:41:28.460392	-1	-1	-1	-1	-1	
13:41:28.462216	-1	-1	-1	-1	-1	
13:41:28.464109	-1	-1	-1	-1	-1	
13:41:28.465891	-1	-1	-1	-1	-1	
13:41:28.467657	-1	-1	-1	-1	-1	
13:41:28.469460	-1	-1	-1	-1	-1	
13:41:28.471161	-1	-1	-1	-1	-1	
13:41:28.475854	-1	-1	-1	-1	-1	
13:41:28.477836	-1	-1	-1	-1	-1	
13:41:28.486338	-1	-1	-1	-1	-1	
13:41:28.489730	-1	-1	-1	-1	-1	
13:41:28.495235	-1	-1	-1	-1	-1	
13:41:28.496985	-1	-1	-1	-1	-1	
13:41:28.498489	-1	-1	-1	-1	-1	
13:41:28.499975	-1	-1	-1	-1	-1	
13:41:28.501486	-1	-1	-1	-1	-1	
13:41:28.506093	-1	-1	-1	-1	-1	
13:41:28.513707	-1	-1	-1	-1	-1	
13:41:28.517045	-1	-1	-1	-1	-1	
13:41:28.522651	-1	-1	-1	-1	-1	
13:41:28.524703	-1	-1	-1	-1	-1	
13:41:28.526541	-1	-1	-1	-1	-1	
13:41:28.528336	-1	-1	-1	-1	-1	
