* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
* 
*06:33:5
411.89969	858.287619048
412.034081569	274.81952381
412.168469014	279.743968254
412.302852336	842.414444444
412.437231534	863.76015873
412.571606608	865.232539683
412.705977556	865.696666667
412.840344378	865.473333333
412.974707075	865.660634921
413.109065644	865.668253968
413.243420087	851.926031746
413.377770401	1085.68793651
413.512116588	750.78031746
413.646458646	845.36047619
413.780796574	864.672698413
413.915130373	865.766666667
414.049460041	866.104603175
414.183785578	865.856825397
414.318106984	866.242698413
414.452424259	866.055238095
414.5867374	852.585714286
414.721046409	1086.12126984
414.855351284	751.505079365
414.989652026	845.875079365
415.123948633	865.174603175
415.258241105	866.194603175
415.392529441	866.642539683
415.526813641	866.452857143
415.661093705	866.604603175
415.795369632	866.405873016
415.929641421	852.894603175
416.063909071	1086.4947619
416.198172584	752.117142857
416.332431957	846.440793651
416.46668719	865.677936508
416.600938283	866.845396825
416.735185236	867.086190476
416.869428047	867.125555556
417.003666716	867.61984127
417.137901243	867.366031746
417.272131628	853.822063492
417.406357869	1087.05222222
417.540579966	752.631111111
417.674797919	847.288730159
417.809011726	866.512698413
417.943221389	867.408571429
418.077426905	867.579047619
418.211628275	867.458412698
418.345825499	867.967301587
418.480018574	867.563492063
418.614207502	854.208253968
418.748392281	1087.4068254
418.882572911	753.052539683
419.016749391	847.466825397
419.150921722	866.626190476
419.285089901	867.557460317
419.41925393	868.180793651
419.553413807	867.898571429
419.687569532	868.275238095
419.821721104	868.072222222
419.955868523	854.424285714
420.090011788	1087.76015873
420.224150899	753.284920635
420.358285855	847.76015873
420.492416656	866.838730159
420.626543301	867.93047619
420.760665789	868.13968254
420.894784121	868.212539683
421.028898296	868.46015873
421.163008312	868.269206349
421.29711417	854.573333333
421.43121587	1087.72825397
421.565313409	753.294603175
421.699406789	847.824603175
421.833496008	866.951904762
421.967581067	867.943809524
422.101661964	868.226666667
422.235738698	868.10015873
422.36981127	868.451904762
422.50387968	868.153968254
422.637943925	854.372063492
422.772004006	1087.6731746
422.906059923	753.724603175
423.040111674	848.053492063
423.17415926	867.215873016
423.30820268	868.016666667
423.442241933	868.274126984
423.576277018	867.906349206
423.710307936	868.368888889
423.844334686	867.976031746
423.978357266	854.591269841
424.112375678	1087.75206349
424.246389919	753.217460317
424.380399991	847.931587302
424.514405891	867.088253968
424.64840762	867.862698413
424.782405177	868.152380952
424.916398561	868.113015873
425.050387773	868.257142857
425.184372811	867.981746032
425.318353675	854.462857143
425.452330364	1087.50666667
425.586302879	753.61015873
425.720271218	847.536666667
425.854235381	866.99984127
425.988195367	867.910634921
426.122151176	868.101428571
426.256102807	867.968888889
426.39005026	868.365079365
426.523993535	867.83984127
426.65793263	854.543333333
426.791867546	1087.76126984
426.925798281	753.463650794
427.059724836	847.76952381
427.193647209	866.797460317
427.327565401	867.839047619
427.46147941	868.29
427.595389236	867.829206349
427.729294879	868.014444444
427.863196338	868.118095238
427.997093613	854.347619048
428.130986702	1087.47285714
428.264875607	753.48047619
428.398760325	847.844920635
428.532640857	866.687142857
428.666517201	867.651746032
428.800389359	868.023809524
428.934257328	867.919206349
429.068121108	868.013174603
429.2019807	867.730952381
429.335836102	854.35984127
429.469687314	1087.34015873
429.603534335	753.414761905
429.737377165	847.70984127
429.871215803	866.634761905
430.005050249	867.624126984
430.138880503	867.917777778
430.272706563	867.73031746
430.406528429	868.148095238
430.540346101	867.688571429
430.674159578	854.240952381
430.80796886	1087.30952381
430.941773946	753.252698413
431.075574836	847.412222222
431.209371529	866.487777778
431.343164024	867.354444444
431.476952321	867.634920635
431.61073642	867.608571429
431.74451632	868.005396825
431.878292021	867.887619048
432.012063522	853.985396825
432.145830822	1087.15269841
432.27959392	753.307460317
432.413352818	847.677460317
432.547107513	866.610952381
432.680858006	867.306984127
432.814604295	867.634285714
432.948346381	867.393809524
433.082084263	867.85031746
433.21581794	867.240634921
433.349547412	854.043015873
433.483272678	1087.0868254
433.616993738	753.076825397
433.750710591	847.224603175
433.884423237	866.364761905
434.018131675	867.242698413
434.151835904	867.503333333
434.285535925	867.422222222
434.419231736	867.693492063
434.552923338	867.552698413
434.686610729	854.037936508
434.820293909	1086.87666667
434.953972878	752.88984127
435.087647635	847.062380952
435.221318179	866.176666667
435.35498451	867.327301587
435.488646628	867.403333333
435.622304532	867.113015873
435.755958221	867.590952381
435.889607695	867.205396825
436.023252953	853.572698413
436.156893996	1086.61746032
436.290530821	752.704920635
436.42416343	846.977777778
436.557791821	866.018571429
436.691415993	867.115238095
436.825035947	867.257460317
436.958651682	866.846031746
437.092263197	867.277619048
437.225870491	866.989047619
437.359473565	853.491111111
437.493072417	1086.67507937
437.626667048	752.532222222
437.760257456	846.717936508
437.893843641	865.657142857
438.027425603	866.633809524
438.161003341	867.038888889
438.294576855	866.694920635
438.428146143	867.172698413
438.561711206	866.581269841
438.695272043	853.075714286
438.828828654	1086.4347619
438.962381037	752.432063492
